model,loss,entropy,value_loss,policy_loss,use_slap,Num_ResBlock,lr,optimizer,dropout,L2,extra_act_fc,batch_size,special,train_loss,train_entropy,train_value_loss,train_policy_loss,kl,lr_multiplier,explained_var_old,explained_var_new
0.001L2_cc_state,4.380901337,4.157107353,0.226376578,4.154524803,FALSE,0,0.001,Adam,0,0.001,FALSE,512,_cc_state,4.371497154,4.15726757,0.218743503,4.15275383,1.39E-05,1,-0.000647759,-5.53E-05
0.001L2_cc_state,4.368811607,4.144770145,0.218973309,4.149838448,FALSE,0,0.001,Adam,0,0.001,FALSE,512,_cc_state,4.383273125,4.143687248,0.227805942,4.155467033,5.68E-05,1,0.008978389,0.009656313
0.001L2_cc_state,4.362768173,4.145030975,0.212936506,4.149831772,FALSE,0,0.001,Adam,0,0.001,FALSE,512,_cc_state,4.369855881,4.146199226,0.219835401,4.150020599,4.02E-05,1,0.015695088,0.01757023
0.001L2_cc_state,4.361588955,4.153147697,0.212192208,4.149396896,FALSE,0,0.001,Adam,0,0.001,FALSE,512,_cc_state,4.357900143,4.152157784,0.207193911,4.150706291,4.88E-05,1,0.026957713,0.027705675
0.001L2_cc_state,4.355029106,4.150532722,0.207454666,4.147574425,FALSE,0,0.001,Adam,0,0.001,FALSE,512,_cc_state,4.349683285,4.151003838,0.205980837,4.143702507,9.57E-06,1,0.036725527,0.037328956
0.001L2_cc_state,4.345393658,4.148539543,0.201221958,4.144171715,FALSE,0,0.001,Adam,0,0.001,FALSE,512,_cc_state,4.357872963,4.1460886,0.206580833,4.151292324,0.000145429,1,0.063576242,0.067440618
0.001L2_cc_state,4.308728695,4.136763573,0.176810294,4.13191843,FALSE,0,0.001,Adam,0,0.001,FALSE,512,_cc_state,4.315951347,4.140935421,0.182579875,4.133371353,0.000292968,1,0.161373618,0.184881729
0.001L2_cc_state,4.220707893,4.113112926,0.119090006,4.101617813,FALSE,0,0.001,Adam,0,0.001,FALSE,512,_cc_state,4.223415852,4.121573448,0.125684425,4.09773159,0.000588958,1,0.411658548,0.436264344
0.001L2_cc_state,4.181057453,4.05777216,0.094026782,4.087030888,FALSE,0,0.001,Adam,0,0.001,FALSE,512,_cc_state,4.155664444,4.073657036,0.091769427,4.063895226,0.000668844,1,0.602566934,0.615077452
0.001L2_cc_state,4.17739296,4.079020977,0.097549662,4.079843521,FALSE,0,0.001,Adam,0,0.001,FALSE,512,_cc_state,4.149373531,4.045777321,0.080670759,4.068702698,0.002934128,1,0.631682757,0.629410875
0.001L2_cc_state,4.167318821,4.037682533,0.092867948,4.07445097,FALSE,0,0.001,Adam,0,0.001,FALSE,512,_cc_state,4.119880676,4.057136059,0.0854505,4.034430027,0.002456,1,0.624814653,0.626462935
