loss,entropy,value_loss,policy_loss,kl,lr_multiplier,explained_var_old,explained_var_new,v_loss,v_entropy,v_value_loss,v_policy_loss
4.417054176330566,4.091739654541016,0.2895756661891937,4.12747859954834,0.0038990618,1.0,0.8238204636640927,0.8818246872704532,5.186324119567871,4.158313751220703,1.0295902490615845,4.156733989715576
4.094590187072754,4.092271327972412,4.2900044627813827e-10,4.094590187072754,0.006399717,1.0,0.9999999995815884,0.9999999999892308,4.571111679077148,3.9301300048828125,0.3938116431236267,4.177299976348877
4.658910751342773,4.091393947601318,0.578125,4.080785751342773,0.0025928898,1.0,0.42228739003660853,0.42228739005117477,8.188206672668457,4.094057559967041,4.0,4.188206672668457
4.4908342361450195,4.066433906555176,0.4609375,4.0298967361450195,0.0110725295,1.0,0.5388244339028921,0.5388244297196098,4.0667853355407715,4.054181098937988,0.0,4.0667853355407715
5.287964344024658,4.038244247436523,1.2578123807907104,4.030151844024658,0.00074591243,1.0,-0.25775546058310495,-0.25775561666384106,8.379448890686035,3.7906768321990967,4.0,4.379448890686035
5.5626540184021,3.9985480308532715,1.546875,4.0157790184021,0.008422992,1.0,-0.545833524210912,-0.5458335241999901,8.175226211547852,4.012750625610352,4.0,4.175226211547852
5.67940616607666,3.9810404777526855,1.65625,4.02315616607666,0.0038046238,1.0,-0.6605392156862746,-0.6605392156862746,8.114944458007812,4.1240410804748535,4.0,4.114943981170654
5.992791175842285,4.019378662109375,1.953125,4.039666175842285,0.015075438,1.0,-0.9482108791678305,-0.948210806509231,8.194090843200684,3.9935061931610107,3.999999761581421,4.194090843200684
6.224205493927002,4.02297830581665,2.203125,4.021080493927002,0.0030816393,1.0,-1.2139236260069803,-1.21392221408657,8.116771697998047,4.041673183441162,4.0,4.116771221160889
6.0638885498046875,4.078526496887207,2.013493776321411,4.0503950119018555,0.0021107725,1.0,-0.05225420599237185,0.0007449867236614116,4.0926666259765625,4.016486167907715,0.0,4.0926666259765625
5.792299270629883,4.082676887512207,1.7470672130584717,4.04523229598999,0.00091645925,1.0,-0.43717683349463465,-0.3880972120964019,6.228188514709473,3.949589252471924,2.171428680419922,4.056759834289551
6.3753228187561035,4.10878849029541,2.3100180625915527,4.065304756164551,0.000706068,1.0,-1.306550012221153,-1.3039508143917398,7.552374839782715,3.9693334102630615,3.5767056941986084,3.9756691455841064
6.123291015625,4.129885196685791,2.0382041931152344,4.085086822509766,0.0014603011,1.0,0.00040867258739618606,1.7578631350545493e-06,8.110372543334961,4.077470302581787,4.0,4.110373020172119
6.12661075592041,4.021434307098389,2.09375,4.03286075592041,0.03511907,1.0,0.0,0.0,6.2252397537231445,4.136809349060059,2.064516067504883,4.160723686218262
6.0502777099609375,4.022582530975342,2.0625,3.9877779483795166,0.0014289612,1.0,0.0,0.0,6.287171363830566,3.913672685623169,2.4000000953674316,3.8871712684631348
5.955263137817383,3.98274564743042,1.984375,3.970888137817383,0.0014249231,1.0,0.0,0.0,6.560577392578125,3.949127674102783,2.461538553237915,4.099039077758789
6.034177780151367,3.9454894065856934,2.09375,3.9404280185699463,0.0023751548,1.0,0.0,0.0,6.39156436920166,4.024295806884766,2.4000000953674316,3.9915642738342285
5.772655963897705,3.9240097999572754,1.84375,3.928905963897705,0.00359406,1.0,0.0,0.0,6.200131416320801,3.574087381362915,2.3589744567871094,3.8411567211151123
5.862509727478027,3.902313232421875,1.96875,3.8937594890594482,0.002955141,1.0,0.0,0.0,6.439749240875244,3.9464995861053467,2.4000000953674316,4.0397491455078125
5.881408214569092,3.9163637161254883,1.9609375,3.920470714569092,0.0038739173,1.0,0.0,0.0,6.311163902282715,3.8681118488311768,2.370370388031006,3.94079327583313
6.0339789390563965,3.935791492462158,2.125,3.9089789390563965,0.0035510086,1.0,0.0,0.0,6.578442573547363,3.7657113075256348,2.6086957454681396,3.9697465896606445
5.8519768714904785,3.893707275390625,1.96875,3.8832268714904785,0.0047512488,1.0,0.0,0.0,5.814288139343262,3.58674955368042,2.060606002807617,3.7536823749542236
5.891834259033203,3.871164321899414,1.9921875,3.899646759033203,0.005600376,1.0,0.0,0.0,6.191877365112305,3.4230122566223145,2.270270347595215,3.92160701751709
5.7722554206848145,3.8784704208374023,1.890625,3.8816304206848145,0.0037208034,1.0,0.0,0.0,6.305116653442383,3.765716552734375,2.559999942779541,3.7451164722442627
5.903290271759033,3.9040825366973877,2.0078125,3.895477771759033,0.0037112143,1.0,0.0,0.0,6.20555305480957,3.906548261642456,2.4000000953674316,3.8055527210235596
5.903307914733887,3.8884127140045166,2.0390625,3.8642451763153076,0.005458315,1.0,0.0,0.0,5.6382246017456055,3.6672861576080322,2.2857143878936768,3.3525099754333496
5.90700626373291,3.8604702949523926,2.03125,3.87575626373291,0.0047019757,1.0,0.0,0.0,5.844367504119873,3.249119758605957,2.3157894611358643,3.528578042984009
5.879763603210449,3.8752639293670654,2.03125,3.848513603210449,0.0037833434,1.0,0.0,0.0,5.73652458190918,3.6073834896087646,2.133333444595337,3.6031911373138428
5.937005519866943,3.89154052734375,2.0625,3.8745055198669434,0.0040771835,1.0,0.0,0.0,6.266722679138184,3.755445718765259,2.559999942779541,3.7067229747772217
5.8778181076049805,3.8773975372314453,2.0234375,3.8543806076049805,0.0047122366,1.0,0.0,0.0,6.229335784912109,3.451279640197754,2.060606002807617,4.168729782104492
5.870950698852539,3.864686965942383,2.03125,3.83970046043396,0.004803769,1.0,0.0,0.0,6.798116683959961,3.833282232284546,2.6086957454681396,4.1894211769104
6.050228118896484,3.884429931640625,2.15625,3.8939781188964844,0.005839926,1.0,0.0,0.0,5.646787643432617,3.3475723266601562,2.171428680419922,3.4753589630126953
6.011696815490723,3.8600521087646484,2.1640625,3.8476343154907227,0.0068114055,1.0,0.0,0.0,6.1684722900390625,3.7154743671417236,2.370370388031006,3.7981019020080566
5.828176975250244,3.8260726928710938,1.984375,3.843801975250244,0.007435711,1.0,0.0,0.0,5.3986897468566895,3.4518611431121826,2.117647171020508,3.2810425758361816
5.915730953216553,3.881132125854492,2.0390625,3.8766684532165527,0.0032666584,1.0,0.0,0.0,6.252230644226074,3.7333812713623047,2.559999942779541,3.692230701446533
