loss,entropy,value_loss,policy_loss,kl,lr_multiplier,explained_var_old,explained_var_new,v_loss,v_entropy,v_value_loss,v_policy_loss
5.138002395629883,4.131959438323975,1.002849817276001,4.135152816772461,0.0007958698,1.0,0.0,0.0,5.192526340484619,4.158313274383545,1.0348496437072754,4.157676696777344
5.13225793838501,4.134560585021973,0.999201238155365,4.133056640625,0.0042142747,1.0,-9.076628140203269e-07,0.00018326415145630826,5.318548679351807,4.131737232208252,1.0150551795959473,4.303493499755859
5.062413215637207,4.12895393371582,0.942986249923706,4.119426727294922,0.0033355288,1.0,0.05607063419584224,0.08431177633932851,5.1553449630737305,4.132761478424072,0.9900516271591187,4.165293216705322
4.885562419891357,4.103479862213135,0.7774895429611206,4.108072757720947,0.0019923262,1.0,0.2254621247183034,0.23737764396223937,4.928408622741699,4.129716396331787,0.8218005299568176,4.106607913970947
4.735956192016602,4.089604377746582,0.6596189737319946,4.0763373374938965,0.0018572919,1.0,0.3432488863407688,0.3690404957533726,4.590075492858887,4.148491859436035,0.5263488292694092,4.063726902008057
4.656631946563721,4.0912370681762695,0.5764412879943848,4.080190658569336,0.004918357,1.0,0.42537575088736457,0.43106578355925695,4.300400733947754,4.107356071472168,0.18766428530216217,4.112736225128174
4.725414276123047,4.091312408447266,0.6566724181175232,4.068741798400879,0.005333327,1.0,0.3476482832460486,0.36436931786800997,7.614516258239746,4.069617748260498,3.335624933242798,4.278891086578369
4.5763983726501465,4.034755229949951,0.5032748579978943,4.073123455047607,0.009508164,1.0,0.5021059733693953,0.5308254642934997,4.5393500328063965,3.969703197479248,0.26686376333236694,4.272486209869385
4.397324085235596,4.0349440574646,0.3750858008861542,4.022238254547119,0.006773644,1.0,0.6265653201019774,0.6218003074846228,4.026124954223633,3.9734199047088623,0.011386998929083347,4.014738082885742
4.772486686706543,3.950709581375122,0.7784926891326904,3.9939937591552734,0.005243608,1.0,0.2281538620127106,0.2386982216666359,7.682398796081543,3.828660011291504,3.9978396892547607,3.6845593452453613
4.692957401275635,4.0140485763549805,0.696177065372467,3.9967803955078125,0.0019166442,1.0,0.31926879703199706,0.3433424929287825,8.382362365722656,3.9260902404785156,3.9271163940429688,4.4552459716796875
4.455624580383301,3.8974454402923584,0.5075966119766235,3.948028087615967,0.0019276445,1.0,0.4947642328770401,0.5209218179136664,4.6439080238342285,3.913573980331421,0.7869431376457214,3.8569648265838623
4.371567726135254,3.964107036590576,0.4361363649368286,3.935431480407715,0.0012739727,1.0,0.573240543606454,0.5888990802616807,5.035243988037109,3.793818950653076,1.3507194519042969,3.6845245361328125
4.236602783203125,3.9342808723449707,0.33962303400039673,3.896979570388794,0.0015269036,1.0,0.6651727081392861,0.6784800908850893,5.626513481140137,3.8216259479522705,1.838903784751892,3.787609815597534
4.203650951385498,3.9044103622436523,0.3125869035720825,3.891063928604126,0.0020276036,1.0,0.6883565724032041,0.6858549380517025,5.688689231872559,3.899536609649658,1.8781559467315674,3.810533285140991
4.146849632263184,3.8813724517822266,0.2546353340148926,3.89221453666687,0.0058306893,1.0,0.7454589510331197,0.7241148942609038,3.748472213745117,3.5107903480529785,0.2914603054523468,3.4570119380950928
4.247164249420166,3.8863887786865234,0.3620157241821289,3.885148525238037,0.0022602663,1.0,0.6395401174990328,0.6351310124317776,6.8096137046813965,3.5893590450286865,2.3429360389709473,4.466677665710449
4.207929611206055,3.877419948577881,0.3552214205265045,3.852708339691162,0.0031081666,1.0,0.6577452302749817,0.693077420334561,7.03611946105957,3.6448304653167725,3.1453304290771484,3.890789031982422
4.160639762878418,3.8488292694091797,0.3121096193790436,3.8485302925109863,0.006473995,1.0,0.6885601316430654,0.7021859112546236,5.474770545959473,3.5609071254730225,1.6626473665237427,3.8121232986450195
4.193882465362549,3.856923818588257,0.3774757981300354,3.816406726837158,0.0073566367,1.0,0.6225768298504168,0.6440000960703781,6.291705131530762,3.6740074157714844,2.325526237487793,3.9661786556243896
4.18879508972168,3.8551511764526367,0.37201666831970215,3.8167786598205566,0.0035283864,1.0,0.6409061317065947,0.6516502549476995,6.085968017578125,3.7808773517608643,2.456098794937134,3.629868984222412
4.160837173461914,3.7745516300201416,0.3720604479312897,3.7887766361236572,0.0028924597,1.0,0.6322782926169115,0.6419221662388239,6.034866809844971,3.6286563873291016,2.0790908336639404,3.9557759761810303
4.104888439178467,3.767948865890503,0.3136550486087799,3.7912333011627197,0.004676602,1.0,0.6884473158781574,0.6817413611751311,5.832301616668701,3.590362071990967,2.450854539871216,3.3814470767974854
4.072945594787598,3.7790303230285645,0.3183233141899109,3.754622220993042,0.005195455,1.0,0.6823971530852818,0.7040915260568634,5.670131206512451,3.32411789894104,2.04426646232605,3.6258647441864014
4.055464744567871,3.768846035003662,0.2968582510948181,3.758606433868408,0.00765815,1.0,0.7175668171281179,0.7398116139899162,3.4304003715515137,3.4726831912994385,0.02946590632200241,3.4009344577789307
3.941279888153076,3.696354389190674,0.21891725063323975,3.722362518310547,0.010489235,1.0,0.7857876826991762,0.8006533289336426,4.100090503692627,3.234999418258667,0.33982717990875244,3.760263442993164
3.9139490127563477,3.7194933891296387,0.209776371717453,3.7041726112365723,0.007135461,1.0,0.7928066060298133,0.8033205909721759,4.645654201507568,3.5832359790802,1.1636126041412354,3.482041597366333
3.9734418392181396,3.7102270126342773,0.2489616870880127,3.724480152130127,0.005484121,1.0,0.7509553294277443,0.7677584483340221,7.485964775085449,3.6094183921813965,3.851510763168335,3.6344542503356934
3.9979095458984375,3.7321527004241943,0.29189515113830566,3.706014394760132,0.0058923243,1.0,0.7128962679840906,0.7397937946473565,7.579132080078125,3.250333786010742,3.9957833290100098,3.583348512649536
3.937100648880005,3.7498583793640137,0.19508329033851624,3.7420172691345215,0.0041540693,1.0,0.8047776781081937,0.7926117118596968,3.612766742706299,3.581336736679077,0.000673601171001792,3.612093210220337
3.9326930046081543,3.7031736373901367,0.2183113694190979,3.714381694793701,0.009126909,1.0,0.7819444901024544,0.7821365790366546,3.5291762351989746,2.7739009857177734,0.5169445276260376,3.0122318267822266
3.9260077476501465,3.7252328395843506,0.24160633981227875,3.684401512145996,0.011823097,1.0,0.7643585281710773,0.782387939513286,4.087467193603516,3.6734633445739746,0.38672035932540894,3.700746774673462
3.868164300918579,3.6988182067871094,0.19165962934494019,3.676504611968994,0.0036207954,1.0,0.804698600144462,0.8030304605594195,4.920400619506836,3.2268755435943604,1.0574485063552856,3.86295223236084
3.9585464000701904,3.7337160110473633,0.22198739647865295,3.7365589141845703,0.0035771497,1.0,0.7860826973933541,0.8180023640030119,7.400008201599121,2.9033663272857666,3.96356463432312,3.43644380569458
3.887030839920044,3.7263617515563965,0.1799415647983551,3.7070891857147217,0.0027784654,1.0,0.8233024242788617,0.8424077218162302,3.4839210510253906,3.305631399154663,1.0314142873113497e-09,3.4839210510253906
3.917133331298828,3.706900119781494,0.20266485214233398,3.714468479156494,0.0032845621,1.0,0.8027918124441654,0.81916456388239,4.469886302947998,3.5054893493652344,1.0967975854873657,3.3730885982513428
3.8454058170318604,3.676136016845703,0.18828997015953064,3.657115936279297,0.0058802487,1.0,0.8117237104702383,0.8121044124279959,3.5242040157318115,3.4747767448425293,2.6141147827729583e-05,3.5241777896881104
3.862579107284546,3.690969944000244,0.18081684410572052,3.681762218475342,0.0052786204,1.0,0.8197796985216734,0.82321379889318,3.209209442138672,3.199117422103882,0.003136582439765334,3.2060728073120117
3.9069135189056396,3.6673583984375,0.21473003923892975,3.692183494567871,0.0049067466,1.0,0.7863474608154611,0.8157580677714786,4.383094310760498,3.601931095123291,0.5577185153961182,3.82537579536438
3.8687520027160645,3.68401837348938,0.18072029948234558,3.6880316734313965,0.0035125269,1.0,0.8188676224471808,0.8250358316471667,6.360272407531738,3.50984263420105,3.190929651260376,3.169342517852783
3.9043915271759033,3.6735293865203857,0.19952701032161713,3.704864501953125,0.0023985277,1.0,0.8065825539911824,0.7927589834864696,5.757559776306152,3.1302754878997803,2.1550838947296143,3.602475643157959
3.997985601425171,3.6884546279907227,0.289238303899765,3.708747386932373,0.0022908961,1.0,0.7098187769809747,0.7068053861351536,6.418973922729492,3.015164613723755,3.18688702583313,3.2320868968963623
4.013316631317139,3.6657912731170654,0.3476043939590454,3.6657121181488037,0.0024106852,1.0,0.6511840170674678,0.6626513445321154,3.7438812255859375,3.3626458644866943,0.3312720060348511,3.412609338760376
4.033022880554199,3.6535425186157227,0.38051724433898926,3.652505874633789,0.0054736896,1.0,0.6172264579496203,0.6265034908026612,7.358631134033203,3.240842819213867,3.996535539627075,3.362095355987549
3.999006509780884,3.603820323944092,0.3241674602031708,3.6748390197753906,0.026017347,1.0,0.6790940959957097,0.703202903437861,3.7074551582336426,3.2789809703826904,0.07294114679098129,3.634514093399048
3.956325054168701,3.6295199394226074,0.31185293197631836,3.644472122192383,0.014408665,1.0,0.6889007568456085,0.722841177694596,3.763894557952881,3.4255361557006836,0.049077004194259644,3.714817523956299
3.883467197418213,3.6287574768066406,0.2922013998031616,3.5912656784057617,0.0043516112,1.0,0.706796402538269,0.706862202478464,3.3186614513397217,3.258064031600952,0.001172131160274148,3.3174893856048584
