model,loss,entropy,value_loss,policy_loss,use_slap,Num_ResBlock,lr,optimizer,dropout,L2,extra_act_fc,batch_size,special,train_loss,train_entropy,train_value_loss,train_policy_loss,kl,lr_multiplier,explained_var_old,explained_var_new
0.001L2_cc_state,3.619091749,3.591899157,0.052273478,3.566818237,FALSE,0,0.001,Adam,0,0.001,FALSE,512,_cc_state,3.678508282,3.669093609,0.052061111,3.626447201,0.004749425,1,0.758233924,0.744117484
0.001L2_cc_state,3.570866108,3.547353745,0.049087595,3.521778584,FALSE,0,0.001,Adam,0,0.001,FALSE,512,_cc_state,3.464816093,3.412922144,0.051077478,3.413738728,0.005954914,1,0.783183146,0.816649656
0.001L2_cc_state,3.519050598,3.568622828,0.047302753,3.471747875,FALSE,0,0.001,Adam,0,0.001,FALSE,512,_cc_state,3.513005018,3.57840395,0.043698117,3.469306946,0.001653506,1,0.807513357,0.805313195
0.001L2_cc_state,3.476213217,3.521421671,0.045830999,3.430382252,FALSE,0,0.001,Adam,0,0.001,FALSE,512,_cc_state,3.46860218,3.422893047,0.05638545,3.412216663,0.004644419,1,0.745231387,0.757902294
0.001L2_cc_state,3.423048019,3.420818806,0.043792449,3.379255533,FALSE,0,0.001,Adam,0,0.001,FALSE,512,_cc_state,3.460819483,3.487638474,0.04130429,3.419515133,0.004687714,1,0.80919132,0.808563814
0.001L2_cc_state,3.373888493,3.390913248,0.041243292,3.332645178,FALSE,0,0.001,Adam,0,0.001,FALSE,512,_cc_state,3.400750637,3.357553005,0.041425396,3.359325171,0.002484958,1,0.809324487,0.820279996
0.001L2_cc_state,3.348113537,3.321053267,0.049253281,3.298860312,FALSE,0,0.001,Adam,0,0.001,FALSE,512,_cc_state,3.250734329,3.404784203,0.034864888,3.215869427,0.02513709,1,0.851502925,0.843983025
0.001L2_cc_state,3.301917076,3.338821173,0.038692243,3.26322484,FALSE,0,0.001,Adam,0,0.001,FALSE,512,_cc_state,3.282224417,3.333074093,0.041181698,3.241042614,0.007047252,1,0.815765804,0.81878783
0.001L2_cc_state,3.272161722,3.317704916,0.03977146,3.232390165,FALSE,0,0.001,Adam,0,0.001,FALSE,512,_cc_state,3.206336737,3.345693588,0.038064811,3.168272018,0.007589394,1,0.845057948,0.865495602
0.001L2_cc_state,3.258203745,3.29257226,0.037172724,3.221030951,FALSE,0,0.001,Adam,0,0.001,FALSE,512,_cc_state,3.12310338,3.147256851,0.037569229,3.085534096,0.00648199,1,0.838658415,0.84736007
0.001L2_cc_state,3.217910767,3.238910913,0.034660071,3.183250666,FALSE,0,0.001,Adam,0,0.001,FALSE,512,_cc_state,3.281407833,3.318223476,0.030238345,3.251169443,0.003673169,1,0.857723283,0.860340907
0.001L2_cc_state,3.201948166,3.208176613,0.035665289,3.166282892,FALSE,0,0.001,Adam,0,0.001,FALSE,512,_cc_state,3.13595438,3.225310564,0.029267717,3.106686592,0.003306129,1,0.884480266,0.892774616
0.001L2_cc_state,3.177678585,3.19072938,0.035330549,3.142348051,FALSE,0,0.001,Adam,0,0.001,FALSE,512,_cc_state,3.27969265,3.280860424,0.0228297,3.256862879,0.002115425,1,0.890083027,0.884749778
0.001L2_cc_state,3.161497831,3.224697351,0.030335328,3.131162405,FALSE,0,0.001,Adam,0,0.001,FALSE,512,_cc_state,3.159334421,3.156887531,0.028542627,3.130791903,0.00722032,1,0.866992563,0.869200313
0.001L2_cc_state,3.156273842,3.08244133,0.037284199,3.118989706,FALSE,0,0.001,Adam,0,0.001,FALSE,512,_cc_state,3.217053413,3.119895935,0.037069753,3.179983616,0.002002835,1,0.833297076,0.837029811
0.001L2_cc_state,3.133719206,3.143854141,0.028680479,3.105038643,FALSE,0,0.001,Adam,0,0.001,FALSE,512,_cc_state,3.147083759,3.242628098,0.038714051,3.108369589,0.009591408,1,0.860221116,0.902090855
0.001L2_cc_state,3.116932631,3.174260378,0.028695974,3.08823657,FALSE,0,0.001,Adam,0,0.001,FALSE,512,_cc_state,3.092720985,3.090910196,0.02444132,3.068279743,0.004183506,1,0.888985855,0.89620159
0.001L2_cc_state,3.108980417,3.109331369,0.029941684,3.07903862,FALSE,0,0.001,Adam,0,0.001,FALSE,512,_cc_state,3.077581882,3.094341516,0.027905907,3.049675941,0.001485733,1,0.873545534,0.872515116
0.001L2_cc_state,3.117426872,3.226129532,0.032915,3.084511757,FALSE,0,0.001,Adam,0,0.001,FALSE,512,_cc_state,3.086088657,3.158112526,0.021631299,3.064457417,0.005708717,1,0.90188915,0.894486274
0.001L2_cc_state,3.105458975,3.04662919,0.033228304,3.072230577,FALSE,0,0.001,Adam,0,0.001,FALSE,512,_cc_state,3.000034094,3.012534142,0.021558542,2.978475571,0.010341266,1,0.905057565,0.883759832
0.001L2_cc_state,3.096571922,3.184729576,0.030324807,3.066247225,FALSE,0,0.001,Adam,0,0.001,FALSE,512,_cc_state,3.073389292,3.026715279,0.02122145,3.052167892,0.014748965,1,0.903829746,0.916449639
0.001L2_cc_state,3.081929922,3.087267876,0.028294912,3.05363512,FALSE,0,0.001,Adam,0,0.001,FALSE,512,_cc_state,2.990849495,3.1035285,0.020554062,2.970295429,0.007637624,1,0.909392302,0.904430471
0.001L2_cc_state,3.083166599,3.163665056,0.032346129,3.050820351,FALSE,0,0.001,Adam,0,0.001,FALSE,512,_cc_state,3.130387783,3.077821732,0.023466237,3.106921434,0.008846317,1,0.890026569,0.887466249
0.001L2_cc_state,3.068917036,3.014353752,0.025306057,3.04361105,FALSE,0,0.001,Adam,0,0.001,FALSE,512,_cc_state,2.965990067,2.992609024,0.016794134,2.949195862,0.001095496,1,0.92559894,0.927375607
0.001L2_cc_state,3.088531733,3.208779335,0.039446943,3.049084902,FALSE,0,0.001,Adam,0,0.001,FALSE,512,_cc_state,3.120672941,3.049562931,0.027342547,3.093330383,0.017465807,1,0.872273396,0.858017709
0.001L2_cc_state,3.057482004,3.099687338,0.025920425,3.031561613,FALSE,0,0.001,Adam,0,0.001,FALSE,512,_cc_state,2.967503071,2.951428413,0.019039188,2.948463917,0.006177931,1,0.915432262,0.915311033
0.001L2_cc_state,3.048128843,3.067312956,0.024422294,3.023706436,FALSE,0,0.001,Adam,0,0.001,FALSE,512,_cc_state,3.051458836,3.198244572,0.024286186,3.027172565,0.011403672,1,0.903794486,0.93533098
0.001L2_cc_state,3.070555687,2.966866732,0.043001253,3.027554512,FALSE,0,0.001,Adam,0,0.001,FALSE,512,_cc_state,3.045190096,2.957244158,0.031584881,3.013605118,0.000799909,1,0.865561558,0.843622938
0.001L2_cc_state,3.037247419,3.073540926,0.024547162,3.012700319,FALSE,0,0.001,Adam,0,0.001,FALSE,512,_cc_state,3.09926343,3.061013699,0.027974499,3.071288824,0.008921498,1,0.87838441,0.920617201
0.001L2_cc_state,3.036734343,3.097702026,0.023550872,3.013183355,FALSE,0,0.001,Adam,0,0.001,FALSE,512,_cc_state,3.027227402,3.030605555,0.016925141,3.010302305,0.004395916,1,0.922688079,0.924190012
0.001L2_cc_state,3.049205303,3.155445576,0.032434244,3.016771078,FALSE,0,0.001,Adam,0,0.001,FALSE,512,_cc_state,3.044260025,3.073027611,0.017608598,3.026651382,0.006965731,1,0.921555598,0.892302546
0.001L2_cc_state,3.02053833,3.014322996,0.022058943,2.998479366,FALSE,0,0.001,Adam,0,0.001,FALSE,512,_cc_state,3.109773874,3.131591082,0.020054374,3.089719534,0.002808027,1,0.914218833,0.925244908
0.001L2_cc_state,3.022813797,2.984906197,0.025608856,2.997205019,FALSE,0,0.001,Adam,0,0.001,FALSE,512,_cc_state,3.02450037,2.954767227,0.019843526,3.004656792,0.000736672,1,0.909718873,0.908781359
0.001L2_cc_state,3.013790607,3.083560944,0.020728767,2.993061781,FALSE,0,0.001,Adam,0,0.001,FALSE,512,_cc_state,3.172637939,3.108151436,0.02116207,3.151475906,0.005145306,1,0.896530859,0.908774982
0.001L2_cc_state,3.014717102,3.011296272,0.023979321,2.990737677,FALSE,0,0.001,Adam,0,0.001,FALSE,512,_cc_state,2.905961275,3.013444185,0.011115281,2.894845963,0.004225437,1,0.952367268,0.948414492
0.001L2_cc_state,3.016314268,2.955922842,0.02374954,2.992564678,FALSE,0,0.001,Adam,0,0.001,FALSE,512,_cc_state,2.942090273,2.928444147,0.013842411,2.928247929,0.003096285,1,0.938738873,0.933009983
0.001L2_cc_state,3.012577772,3.014435053,0.021479407,2.991098404,FALSE,0,0.001,Adam,0,0.001,FALSE,512,_cc_state,2.970440626,2.923619032,0.013965379,2.956475258,0.001320431,1,0.939908456,0.94081441
0.001L2_cc_state,3.002906799,3.025097609,0.022129061,2.98077774,FALSE,0,0.001,Adam,0,0.001,FALSE,512,_cc_state,2.982162952,3.021745205,0.016664512,2.965498447,0.000543372,1,0.935197575,0.937534058
0.001L2_cc_state,2.99462676,3.002604723,0.019878242,2.974748611,FALSE,0,0.001,Adam,0,0.001,FALSE,512,_cc_state,2.988516808,2.98769927,0.016450457,2.972066402,0.000360874,1,0.93046272,0.930976609
0.001L2_cc_state,2.992450237,3.008921862,0.018930702,2.973519564,FALSE,0,0.001,Adam,0,0.001,FALSE,512,_cc_state,3.096277475,3.119029999,0.016048849,3.080228567,0.00300033,1,0.932532963,0.937429017
